danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id
0.639,0.912,-2.621,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,3,6nzXkCBOhb2mxctNihOqbb
0.733,0.477,-6.737,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,0,3mRLHiSHYtC8Hk7bzZdUs1
0.744,0.736,-5.258,0.291,0.142,1.1e-05,0.11,0.77,103.993,172758,0,1ddKUwm3UuvcMWLLAgOIcX
0.796,0.777,-4.81,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,0,4wH4dJgrsxONID6KS2tDQM
0.506,0.817,-5.051,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,0,2DgdHcjWmO3qd50RzuBLgZ
0.852,0.671,-9.251,0.0553,0.012,0.063,0.103,0.886,129.003,178600,0,5kcERXTIoNbkBjb6o4vYBf
0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,3,4VqPOruhp5EdPBeR92t6lQ
0.606,0.62,-5.005,0.0298,0.0301,0.0916,0.167,0.543,88.984,231600,0,1qwno7xb5mJe71xtMS6jl2
0.591,0.804,-7.299,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413,0,5LNiqEqpDc8TuqPy79kDBu
0.345,0.612,-6.543,0.0608,0.232,0.0,0.194,0.232,179.773,153000,3,59CfNbkERJ3NoTXDvoURjj
0.506,0.959,-5.264,0.102,0.084,0.000655,0.135,0.34,133.996,213267,3,0boS4e6uXwp3zAvz1mLxZS
0.705,0.806,-3.607,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947,0,4zQuwW24dweWcaX0fEJkP2
0.436,0.655,-8.153,0.159,0.425,0.0,0.393,0.523,139.712,154749,2,3A0ITFj6kbb9CggwtPe55f
0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,3,4mn2kNTqiGLwaUR8JdhJ1l
0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,0,5FVd6KXrgO9B3JPmC8OPst
0.509,0.448,-7.552,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3,5MAK1nd8R6PWnle1Q1WJvh
0.513,0.916,-3.191,0.0987,0.00219,0.00113,0.338,0.474,96.095,158081,2,3OWxpc6Zguzep0XKWGxDyc
0.666,0.454,-8.884,0.0539,0.111,0.00013,0.54,0.714,79.951,168035,2,3zaSRGFPFnNKY42TUjoGwM
0.681,0.64,-6.621,0.0873,0.0466,6.37e-06,0.259,0.778,94.028,161840,0,3VIpGWhJ4vFjqqGmABxMEs
0.596,0.607,-6.179,0.168,0.33,0.0,0.103,0.531,119.882,120666,0,5MWXOo8DJwgODtPGaietNz
0.544,0.786,-2.97,0.0501,0.00991,0.0,0.169,0.446,153.967,157138,3,6Jkm5kUldvIqxzI1Pa7nXH
0.859,0.405,-6.359,0.133,0.0179,0.126,0.108,0.646,134.937,153223,0,6tPLIurCFf9MAGYvba94ub
0.725,0.796,-4.547,0.0842,0.0353,0.000121,0.288,0.632,97.029,212969,0,6HoZUmprRfFWO1CaqkiBUP
0.482,0.718,-6.468,0.0777,0.118,0.108,0.274,0.41,160.019,197396,3,2RvheiLZEgoDwiHm5BJNhi
0.576,0.743,-4.695,0.0608,0.00504,0.000856,0.245,0.721,83.959,192880,0,2PfPVnXTySxnmX6ljVkZKV
0.566,0.844,-4.017,0.0279,4.72e-05,0.0414,0.288,0.361,136.954,308291,3,0ZlhILQ2RLAHANZXSXZmlA
0.571,0.95,-2.378,0.173,0.023,0.0196,0.233,0.365,175.068,294857,3,3q97VZitbqsa1LgDAVw9W9
0.52,0.929,-3.899,0.17,0.000177,0.000152,0.567,0.318,172.094,283952,2,6Ac8oHWs9EzB2RfzWCOqAX
0.665,0.864,-3.451,0.147,0.0533,0.0295,0.389,0.278,173.007,317974,2,2QUVsQu7ESIXqOuLTE4r0A
0.486,0.986,0.92,0.062,0.118,0.684,0.219,0.241,173.983,256000,3,2ON6cCZbi7momz4JLx2jTN
0.671,0.868,1.221,0.0874,0.00279,0.273,0.148,0.463,173.037,238960,3,4pd8nt4rexiPsqLzo3daFv
0.445,0.963,-1.982,0.0383,0.00991,0.911,0.255,0.101,174.048,321379,3,5ityCuRhRVXLdZa7TvNHxu
0.588,0.857,-1.143,0.456,0.0262,1.25e-05,0.328,0.392,178.699,277114,2,6JVuESXjOLFPu96CVShrGj
0.655,0.982,-0.114,0.1,0.0631,0.00102,0.235,0.9,175.074,169371,0,04IZ1PHFe3MFFleamY6vMH
0.711,0.98,-2.087,0.1,0.042,0.649,0.408,0.312,87.486,270182,2,1haaXDTrLIdvegnORWrZph
0.808,0.823,-2.881,0.0883,0.0199,0.2,0.434,0.209,87.504,311314,2,3QbTsU2QX5GN682TZ9g59s
0.634,0.816,-6.846,0.0622,0.00397,0.784,0.135,0.299,174.069,353103,3,3Eir9hQAF4aZqkMdkxUavN
0.524,0.962,-1.381,0.228,0.00326,0.696,0.381,0.654,174.173,273180,2,2cVID6RDyWNMHbDRDWJAId
0.82,0.923,-1.075,0.318,0.000181,0.0261,0.361,0.758,175.083,246929,2,36kEqcd6yEJF821kAVt8JI
0.55,0.984,-1.11,0.0932,0.00103,0.103,0.105,0.0583,174.976,247211,3,4nrcPumLm5ozA8qOEHcVm2
0.79,0.885,-3.001,0.109,0.0345,0.0146,0.0655,0.756,178.187,258876,0,4bL4kX5QSVd9nGT8d3q40T
0.806,0.988,0.638,0.455,0.0229,4.14e-05,0.172,0.673,174.916,229029,0,1d0d1GT7qNblmpv9t5ORSa
0.856,0.74,-1.739,0.242,0.00232,0.0101,0.05,0.827,173.971,270690,0,1ozw2CD6CJ0x8ZwKxQZO4j
0.517,0.886,-4.357,0.395,0.0706,0.00252,0.137,0.213,175.128,252360,3,5xI6XC2Qc3eez4lbbIMZzF
0.629,0.904,-3.004,0.104,0.0024,0.893,0.322,0.414,173.998,253893,3,2iItAMV1bCSHRZsCjcGCva
0.745,0.837,-4.606,0.299,0.293,0.0,0.352,0.505,175.011,220800,2,3qnRLQ0oitg7IpViUHNLG6
0.751,0.96,-0.079,0.24,0.00799,2.69e-06,0.2,0.618,177.071,334915,0,6imZiUw4WfnffJPi6exHEp
0.516,0.914,-0.908,0.249,0.0114,0.0182,0.353,0.322,175.057,269011,2,4RoMnTpqYI4QCYy6ADgWke
0.699,0.914,0.511,0.0627,0.14,0.924,0.191,0.881,175.058,288004,3,5bBIeNd2T93ieeVPFCqvOh
0.84,0.981,-0.447,0.341,0.00148,0.155,0.174,0.946,175.989,220909,0,2iBGHD8LHCWTY9SEZ97yM6
0.264,0.846,-2.671,0.19,0.0485,0.00115,0.147,0.0665,173.248,322937,3,7LUo3H3NYUjKhTRgYnd7fC
0.611,0.958,-1.073,0.057,0.00031,0.76,0.0517,0.277,174.99,288007,3,2PFshqL3QMYZnor8jzf0nk
0.847,0.986,-1.165,0.0893,0.00104,0.023,0.392,0.696,87.488,276000,2,2ZEXbExpAWtWM53EnQrbg6
0.614,0.91,-1.337,0.225,0.0669,7.22e-06,0.16,0.471,173.957,237448,3,0Lw3TSDiE6nKQ0cffCap5S
0.498,0.963,-1.458,0.271,0.0135,0.00427,0.217,0.385,173.977,298086,3,7l9b0AZg0rgkUUsoUD0TiR
0.736,0.967,0.725,0.212,0.12,0.0572,0.11,0.296,87.513,263321,0,5VA90lstg6JJGYCUA98gcY
0.642,0.845,-4.736,0.0428,0.0155,0.284,0.736,0.0373,87.528,252343,2,0heLGGv1IyGOgFobFrbUgv
0.365,0.936,0.025,0.154,0.0039,0.627,0.193,0.0389,174.996,312686,3,63Z2F99J04KYcW9692njkT
0.807,0.875,-3.017,0.282,0.055,2.41e-06,0.0556,0.957,88.043,186825,0,4arqWYlOUc6KYMJxainVcE
0.646,0.864,-3.727,0.0718,0.087,0.0,0.0923,0.082,87.419,264000,3,0PX9O7QzWYClP6PPuIaomj
0.619,0.959,0.326,0.368,0.00838,0.105,0.179,0.167,173.938,358732,3,2vg5YDfcWlj4eK6wPPeCyu
0.694,0.835,-2.42,0.0553,0.02,0.00248,0.0781,0.333,174.033,246596,3,6FBnVrlr40yKhGfkVguzNF
0.806,0.991,-2.91,0.26,0.12,0.834,0.0696,0.335,175.029,225875,3,6rbmyQfSsx2QYr8U3nLZI3
0.621,0.949,-1.071,0.25,0.211,0.00028,0.196,0.682,174.849,292114,0,49BZNk4pxRpLT4XOSVtEK2
0.793,0.991,2.662,0.29,0.00339,0.893,0.151,0.0769,87.493,290743,3,27hTM2L5xWKpUPAjgpHeoZ
0.588,0.896,-1.779,0.0525,0.00152,0.00159,0.072,0.112,174.046,250264,3,0OyM0Z2wdidouJdqQKT4e7
0.501,0.815,-5.882,0.0747,0.000425,0.115,0.264,0.175,173.937,264835,3,08ypS6EF8F13l8EUa5I2J4
0.609,0.974,-1.942,0.0696,2.09e-05,0.882,0.408,0.0656,173.996,224181,3,0x6uhNEJAvdYcBKb1ZKFdb
0.767,0.948,0.706,0.265,0.00536,0.00303,0.191,0.26,87.509,282514,0,2hEEnHimBrojAZnfSCHPub
0.668,0.999,0.58,0.43,0.0108,8.88e-05,0.216,0.608,175.077,268800,0,22dRVE7zPb52bydktVBSC8
0.72,0.93,-4.232,0.0793,0.0105,0.0314,0.0778,0.505,175.066,223863,0,3Ne967Nrdv67FH21wHQ3uh
0.663,0.964,-3.135,0.413,0.0034,0.0163,0.477,0.378,172.147,219672,2,5TnLf055eSwhR8phK5vRMM
0.772,0.919,-2.136,0.328,0.000607,0.0337,0.849,0.286,175.069,394971,2,45j555K2wd7nOJ6uwJeq3H
0.661,0.969,0.127,0.0777,0.00633,0.00483,0.105,0.415,179.863,347977,3,73h6HwvcpudcfBZsPp4K3C
0.494,0.984,1.543,0.426,0.00154,7.5e-06,0.892,0.275,175.078,307200,2,2q1FNkOYvJgnsiBuLBVZZ2
0.814,0.677,-1.492,0.428,0.0204,0.0,0.0723,0.53,175.94,241364,0,4VS3Ezw3a1AHR5H9TlVv26
0.561,0.933,0.105,0.131,0.372,1.03e-05,0.375,0.105,174.961,266057,2,2kbfN0UnNhvwG4sRoPFlow
0.635,0.995,0.121,0.298,0.0248,0.0014,0.0607,0.131,174.948,271755,3,0eFKTg7VD3J5m520lOjhPx
0.659,0.957,-0.478,0.499,0.129,7.17e-06,0.142,0.341,175.043,288000,0,1WAo0lvL8Je6uWDts4NFoi
0.653,0.996,1.33,0.0843,0.0247,0.0136,0.381,0.109,174.98,314057,3,3xuQmD890fIwwpmXM7fojv
0.673,0.915,-2.778,0.239,0.164,0.0,0.104,0.702,88.041,200883,0,0rStHtBPuGs8fQLAH3qsuH
0.663,0.995,-1.908,0.166,0.00203,0.0997,0.288,0.761,87.505,269192,0,7dCuEXrLcjF45kibBAnEWu
0.641,0.992,-0.302,0.128,0.00257,0.671,0.361,0.687,175.981,294545,2,5t6gOkebwsHXtO3vfISzdS
0.444,0.983,-0.594,0.114,0.00543,0.00733,0.433,0.416,175.092,268800,2,1DsK9FQPUtk8beFbHC9lN0
0.615,0.963,-2.316,0.184,0.00836,0.000501,0.312,0.536,174.87,308571,2,73oePEAzLVYkyJZHPX7asj
0.575,0.888,-2.544,0.0611,0.00466,1.64e-05,0.341,0.2,173.117,181596,3,38rZzRfTNj2DUA3KDrr2Ys
0.621,0.975,-0.524,0.149,0.284,0.000309,0.0922,0.122,87.52,230400,3,2Z83ryDgGPvuvzE98Yfk9U
0.759,0.945,-1.518,0.192,0.0408,0.165,0.353,0.437,174.079,265438,2,5aR0nxizYcoRsuFPWKzda2
0.763,0.967,0.205,0.168,0.00201,0.703,0.0463,0.49,175.062,263314,3,24LCmb4WvC7tZdpbUa56PC
0.64,0.691,-4.995,0.0817,0.0085,0.0914,0.12,0.0734,174.949,296229,3,0bhRroouFZ25OrNUcnKTMS
0.635,0.89,-2.034,0.109,0.00563,0.26,0.518,0.45,175.977,267273,2,4P8mjYMBWmYymCpgjUVqKW
0.593,0.74,-6.765,0.0637,0.00296,0.859,0.219,0.599,172.051,363782,3,25uYgeEbQmZdQVd0xQQzMn
0.651,0.97,-0.642,0.278,0.00251,0.106,0.401,0.667,175.032,285257,2,6J8UtKhoUjkS0N6PjuBD5U
0.611,0.814,-6.759,0.203,0.00651,0.481,0.111,0.185,174.051,297931,3,7jgubV0PJCvxRK4zy0G6x8
0.774,0.999,-1.412,0.46,0.005,0.0994,0.0871,0.265,175.095,268800,0,7oX7Q0aa3yF9rA9FppMxHH
0.803,0.743,-4.015,0.0994,0.00768,2.36e-06,0.107,0.645,87.002,220948,0,7o630FpXmS5aKm0FGypUlB
0.603,0.729,-7.895,0.293,0.000696,0.223,0.069,0.15,175.086,181032,3,6mzDDGA0c1eNIFRqMt6kB1
0.39,0.0692,-23.312,0.0905,0.435,0.504,0.0822,0.0433,76.465,740413,4,7wmm8ycV3DwStuQK0LGkdH
0.268,0.224,-18.945,0.0391,0.939,0.942,0.0981,0.058,86.129,214000,4,3mQ8OBC2xnKO7yrz5CKVLX
0.694,0.761,-4.087,0.0372,0.446,0.0,0.289,0.55,114.947,208467,0,62bPGqh8IYBpVOzxIxkrXA
0.282,0.898,-6.086,0.0849,0.0295,0.0304,0.174,0.332,144.966,242166,3,4dcFvecNDIhZ9CZ4XeyBNo
0.646,0.279,-3.575,0.0545,0.149,0.915,0.0993,0.715,120.063,147587,0,3MTLncsF4tzTICc05bM034
0.668,0.411,-15.324,0.0601,0.662,0.00123,0.115,0.525,124.993,195507,1,7H7oVpIzc8BjiUxNss6fOw
0.688,0.819,-5.728,0.0315,0.0668,0.0,0.14,0.958,107.986,155440,0,5sCrcqn74sRGARWDwI4llo
0.644,0.97,-3.009,0.253,0.0997,0.0,0.0665,0.54,149.979,230373,0,12fZvNOl3XMcfdlr3WeXpp
0.564,0.415,-7.735,0.0399,0.683,0.317,0.127,0.232,170.057,267478,1,2sDurGdooRkMxYRGfRvPdn
0.725,0.495,-8.299,0.0265,0.00301,0.0141,0.0869,0.776,105.014,211143,0,7JeVEo9OTUvyQ8wr5bISc4
0.583,0.727,-14.677,0.0852,0.00201,0.872,0.0501,0.154,180.028,354395,3,1Z4RaM5UoI5TjmrxgQ7QxF
0.594,0.304,-15.353,0.029,0.947,0.219,0.0933,0.13,79.994,152985,1,5afxMT80ZvKcrCeJCV2PXL
0.562,0.63,-10.952,0.29,0.155,0.0133,0.095,0.786,157.971,195000,0,5AKt3W3OVWidHOD8E9QR6v
0.32,0.2,-12.941,0.0315,0.957,0.897,0.0893,0.025,145.964,302466,4,5tLOyz4zKn4M0lpMAT58FD
0.0602,0.405,-14.976,0.0483,0.782,0.943,0.162,0.0367,66.45,498267,4,3BZA5bVZTcOgxhzP3VDbKB
0.539,0.888,-2.614,0.0578,0.417,0.0169,0.0822,0.822,187.702,158307,0,00iwom2ONo0LvxvRkeXQdD
0.521,0.515,-10.305,0.0411,0.648,0.248,0.394,0.96,156.805,187760,2,5t43VxQuoRuJDJAJnxcCvg
0.672,0.381,-13.03,0.0277,0.7,0.243,0.0653,0.946,102.596,210760,1,7fvOUyRi8q9y4IrQPTIxQ3
0.682,0.979,-6.496,0.0733,0.0649,0.882,0.14,0.277,124.188,351400,3,2h7w0KHwHbx4WbG6WxjO7U
0.649,0.576,-9.404,0.0322,0.116,0.752,0.131,0.049,139.993,226717,3,1HE9CJekWAofoJpq64Sdr6
0.729,0.734,-8.859,0.0386,0.276,0.0042,0.0554,0.877,100.532,444333,0,2DEtevLNfY859UWgk9TVqG
0.358,0.554,-12.927,0.0381,0.354,1.3e-06,0.218,0.419,147.743,179173,1,5YgCmkSdGukXqK3fJlX4pQ
0.639,0.975,-6.934,0.0732,0.000249,0.749,0.204,0.0302,144.011,363443,3,7n9rePdJHPQ6QFgpjTPEj6
0.568,0.794,-9.339,0.0329,0.000751,0.826,0.0776,0.35,150.011,215200,3,0grpXmJ9N9GQosDzTfZMdj
0.709,0.669,-12.63,0.0835,0.412,0.809,0.136,0.176,165.009,254364,3,5FEdj9bQyPnhDn8rSnsTX9
0.259,0.000654,-22.806,0.103,0.86,0.862,0.358,0.0398,173.638,277933,4,0CZNb4yiz8kWl7ZuSgZjeJ
0.629,0.275,-17.572,0.0606,0.889,0.00747,0.107,0.666,81.98,201733,1,5CdoLhKBjtDUTnA0EdJCfk
0.643,0.11,-14.28,0.0294,0.875,1.38e-05,0.112,0.151,101.995,165067,1,7x2KTxok9j7BwKPxrpKSkP
0.634,0.267,-7.396,0.044,0.841,0.0,0.11,0.391,143.514,166190,1,298xJ2nBaWWS0Je5rtlSxT
0.433,0.176,-18.239,0.0568,0.956,0.895,0.111,0.183,128.54,182657,4,79cL0St0nKQke2meC8d5OY
0.375,0.303,-10.568,0.029,0.225,0.0,0.141,0.477,139.942,348739,1,5WJOCn5Mkzb9fNT6jh1ktg
0.643,0.436,-12.245,0.0273,0.724,0.459,0.11,0.422,91.485,200800,1,53iFMaNUXn6Oj8hUIKSO5a
0.456,0.54,-4.593,0.0433,0.327,0.0,0.17,0.77,149.746,140680,0,0SQmgir2AkvVKa3snPcn2z
0.624,0.46,-7.987,0.0371,0.34,0.0,0.101,0.397,96.223,209640,1,0ubdyjIX6nWhNl8IEBGkA0
0.103,0.934,-5.82,0.0743,3.18e-05,0.284,0.303,0.232,187.281,127107,3,6AkbB07TdDuPGUkWPm8bpR
0.607,0.967,-3.451,0.171,0.0978,8.84e-05,0.341,0.558,150.0,202765,2,1hOIhOZrPA1ymNeoeXkgtC
0.382,0.547,-6.417,0.0362,0.0253,0.00127,0.13,0.198,76.25,226327,3,3vF8qZZNw7RzNmfeShK9B2
0.527,0.921,-3.743,0.0376,0.000862,0.000832,0.361,0.51,99.65,173304,2,0tvnPf1OaHArkNorq2sws2
0.438,0.753,-5.176,0.0427,0.121,0.0,0.135,0.254,137.853,490973,3,2oer1jPXuwwRMkDRBmn9m6
0.433,0.733,-3.295,0.0374,0.516,0.0,0.0891,0.462,137.918,281440,3,58F8BEZ2jUjbKodB7qKPt1
0.54,0.623,-5.245,0.0295,0.276,0.0,0.0922,0.232,130.107,279406,3,3Zv0pjGVuyZfI5mpgi65bU
0.549,0.433,-8.526,0.0327,0.906,0.0108,0.0774,0.486,116.068,155080,1,7eqNATKM78MkWP6aHGXHEV
0.386,0.143,-8.571,0.03,0.933,1.45e-06,0.0884,0.262,68.223,264644,1,2tarv1UbVt0c4ygyi1D8NW
0.807,0.641,-11.295,0.103,0.586,0.863,0.127,0.258,127.997,96259,1,3UOz51ElOJLPyRxuHbFOEW
0.532,0.751,-8.287,0.0597,0.57,0.00033,0.132,0.826,113.364,266000,0,54GSiZbQOb3QpuKxeR2iSD
0.869,0.59,-9.452,0.146,0.194,0.000198,0.103,0.34,99.987,168419,0,6eEHGwlijZ0rUoLvSmYHbd
0.368,0.603,-9.118,0.0305,0.93,0.0002,0.229,0.641,80.093,226586,1,5babUL0OdP1qxM20jl7fPq
0.797,0.66,-6.548,0.041,0.161,0.212,0.107,0.685,119.675,263250,0,3idZm3zQWjvstOFl1xrMh5
0.0644,0.0457,-18.837,0.049,0.978,0.998,0.09,0.0311,184.5,106107,4,6D1rcabQkvAXp2wp2W8VXF
0.448,0.937,-3.704,0.0574,0.277,1.34e-06,0.07,0.828,119.849,522426,0,1nLaAGaf7LToTcuy7vhJb5
0.33,0.841,-4.826,0.0463,0.0269,0.0098,0.262,0.225,102.805,338000,3,3jITCCqckVgCffewSWb9Ku
0.525,0.823,-12.191,0.0698,0.805,0.818,0.0865,0.963,101.309,181463,1,0ElWXEHITbCp4LAt5Kpad5
0.746,0.504,-9.765,0.0671,0.0372,0.00702,0.106,0.598,168.063,254067,0,0tVJmgXdaUPBwe2gGzHHEo
0.636,0.363,-8.902,0.0283,0.799,3.95e-06,0.111,0.14,120.079,296680,1,4shIYnY3P1FAJZxldDI9JD
0.46,0.00618,-28.121,0.0481,0.994,0.89,0.0896,0.086,67.12,293520,4,1XJMRdFSgkrmw2cXLJOD0b
0.74,0.229,-14.571,0.0376,0.903,0.0181,0.136,0.66,127.988,199400,1,3BQ3tYJ6mKoHxsvfTcST1A
0.398,0.546,-11.104,0.0403,0.535,0.000293,0.108,0.366,124.17,222267,1,1U2ItjDIfCnpyvPseZ4oPh
0.644,0.326,-19.155,0.0259,0.612,2.58e-05,0.0634,0.759,96.586,172627,1,5XOgbyiDEXuiw5CjV7c0nT
0.799,0.393,-19.917,0.071,0.127,0.00917,0.0637,0.94,125.041,224640,0,1GuLgNKd4lrI1vugkxMCAX
0.662,0.723,-4.683,0.0762,0.355,0.0,0.103,0.226,145.987,266501,3,7nLNOyevGxrRJnC5OhGyyc
0.631,0.808,-9.282,0.0385,0.00249,0.417,0.0745,0.29,120.012,235859,3,67kJC3CLVutgpNwe3WIdna
0.566,0.663,-9.393,0.0383,0.407,1.89e-05,0.165,0.514,80.419,263338,1,1AJpZtYHY7MD21Tkcg9wlE
0.804,0.314,-10.5,0.0892,0.128,8.64e-05,0.253,0.889,141.149,136170,0,5vy09xIeMnSBMzSMFORP4G
0.578,0.753,-7.728,0.0562,0.824,0.00447,0.106,0.587,185.989,289022,1,1fU7ktrZN0Dg0u0SXOimrr
0.517,0.7,-7.516,0.0555,0.447,0.716,0.124,0.931,121.288,214147,0,1IRaxGm2DMUiMpirWAfUqo
0.577,0.249,-14.408,0.0353,0.733,2.48e-05,0.0595,0.799,107.591,270253,1,4aLnxFrimShp5lMEVMA1cC
0.761,0.626,-12.634,0.0421,0.0172,0.634,0.0879,0.715,124.024,563867,0,3mNtJ94LS5gTrclSCE9w9r
0.751,0.735,-6.358,0.0775,0.0626,3.05e-05,0.052,0.721,163.852,247307,0,6HrYi2gwKxrwEtZX3Orype
0.542,0.566,-7.084,0.0295,0.12,0.000765,0.362,0.666,143.98,273659,2,4HAgKaVCvRqcIFiMXPH778
0.776,0.342,-12.846,0.131,0.429,9.47e-06,0.345,0.434,100.009,263710,1,4aVAmtLRcZvHYaeSQCz0cg
0.827,0.553,-5.296,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120,0,6IAgarq2wDeYzpsY2Kx0Hw
0.939,0.499,-9.615,0.248,0.0726,1.79e-06,0.0807,0.367,129.989,173735,0,3ejJ3fmMXk9V7vMXQtHwYN
0.724,0.268,-15.384,0.0403,0.829,0.000528,0.492,0.599,86.727,519707,1,0AmPp1dsvdWFNTBs0nJBsC
0.712,0.674,-7.454,0.183,0.393,0.0,0.104,0.875,102.007,190094,0,7aIC4z5XBdEAI9kqycYxMV
0.332,0.947,-6.499,0.229,0.0265,0.0,0.797,0.624,88.35,161667,2,115aU4mUhsHVAoUlTqWnKP
0.398,0.84,-6.04,0.0332,0.00673,0.597,0.318,0.344,192.059,318467,3,2rnY0XWS0ORTVmeblDcgFX
0.384,0.0676,-14.925,0.054,0.961,0.0,0.101,0.265,166.523,175747,1,6nYCNzJcc10jND7W2r5bxj
0.581,0.844,-6.64,0.0595,0.0855,0.0,0.224,0.546,93.963,151532,0,0hp5IJ83YpnglsrvGfIhIN
0.531,0.974,-3.6,0.0499,0.0321,0.00778,0.0409,0.614,97.498,224613,0,7bxZVwJRRZzGds4jgzZ2Uj
0.758,0.69,-11.593,0.0476,0.16,0.914,0.105,0.378,108.991,320315,3,5lQXPgYoezUEC4L0qaO3Pp
0.37,0.898,-4.223,0.0529,0.164,0.168,0.11,0.725,142.759,212507,3,0sXz1ORoQmOfno8LFPaop9
0.608,0.849,-4.133,0.0715,0.00117,0.0,0.466,0.597,129.955,161520,2,7nk6XOugFnUvY3kIUoWLGG
0.928,0.473,-8.037,0.306,0.17,0.0,0.0837,0.396,130.201,133068,0,3O7MVzH42fDZIEZ1GckQsU
0.589,0.62,-10.635,0.0357,0.161,0.00459,0.115,0.969,129.981,207000,0,7nTqhnepEFkQDCtWh2bKv7
0.818,0.255,-12.449,0.0505,0.0551,1.02e-05,0.0824,0.325,120.015,166000,1,1AKQwnhd0X2adcW3Qbj07a
0.618,0.332,-12.038,0.036,0.418,5.01e-05,0.0385,0.535,85.007,207353,1,0mvbSAjTbLc6ExAaDh5vlM
0.3,0.771,-6.495,0.0685,0.574,0.0106,0.309,0.865,137.811,126413,2,6xxAr3lcYtrKkPzJa87u0g
0.804,0.641,-6.732,0.203,0.371,0.0,0.111,0.565,97.072,193003,0,1po8qHYdRBSSVVkG1eJgqB
0.497,0.285,-7.568,0.0506,0.91,0.0,0.23,0.604,84.085,101820,1,49zUAu9agEV5FhVQ3elHMj
0.691,0.902,-6.64,0.128,0.231,0.0,0.0918,0.932,152.089,240771,0,7KZTvFqBB4GUA1nAMf9ZJ7
0.435,0.336,-7.264,0.0711,0.766,7.59e-05,0.101,0.25,148.993,296400,1,4ric198pxxaosqsNVHHroF
0.614,0.837,-3.967,0.0255,0.45,2.49e-05,0.115,0.862,96.977,168448,0,2kEhQe0BVtY8IIaFE5ALA0
0.896,0.682,-7.323,0.22,0.255,0.0,0.152,0.693,107.007,173832,0,6iu0Ucjgf6GjMraB0ZdWki
0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133,3,1QEEqeFIZktqIpPI4jSVSF
0.434,0.531,-9.553,0.0425,0.781,0.0134,0.135,0.641,131.199,230200,1,1WBSFlSLyOZnSa8fj7a5yC
0.683,0.681,-11.635,0.0293,0.909,0.92,0.318,0.729,127.672,158653,1,6AYAUdz0TSn26BoSw3Bysp
0.574,0.0875,-21.008,0.048,0.945,0.922,0.116,0.153,77.784,301234,4,5mUrqOmY8OjqpatGaayYWL
0.731,0.478,-7.109,0.0394,0.949,0.943,0.101,0.925,126.004,184653,1,7i4H1zqeVH2TmVVCqLqdVj
0.574,0.771,-5.461,0.0402,0.707,0.0,0.141,0.962,125.092,151933,0,37Fepha6V96wzsNaSVjm7P
0.752,0.698,-6.53,0.306,0.52,0.0,0.211,0.347,132.058,159453,0,0g21KZ1XJuhwexWPLpuEt1
0.566,0.983,-2.576,0.126,0.00644,8.05e-06,0.454,0.846,160.044,216375,2,0WBhBmuS82NRBzh0dytQvC
0.925,0.297,-8.55,0.4,0.297,0.00188,0.101,0.542,101.957,143999,0,5ivebXfBDaKEhi86VRsuCi
0.509,0.218,-15.902,0.0348,0.877,0.842,0.115,0.37,87.204,238462,4,6cvKWfzh1NTJMWXaAIVt63
0.431,0.425,-8.698,0.0262,0.156,4.47e-05,0.118,0.101,92.017,219160,1,3IiyBE4REzaKqYxiwqbPLn
0.525,0.594,-14.033,0.0907,0.161,0.949,0.0751,0.0703,157.917,223640,3,0rib9hiYy1NWL0w8BUYgmd
0.603,0.946,-4.273,0.0401,0.0735,0.235,0.789,0.566,126.001,277387,2,27MJQKKDik4a8KSPpktTJ0
0.676,0.533,-6.556,0.0384,0.0251,0.000431,0.135,0.487,112.444,135625,0,5oBarQJHCnHLzyezz0XzFx
0.263,0.978,-7.38,0.15,0.000156,0.000121,0.206,0.158,89.175,130867,3,7E9k38M2lZTZ9Qo4srXVbw
0.493,0.635,-6.086,0.211,0.132,0.000302,0.714,0.278,148.799,251588,2,225WLJ4RlbSMSAZnjMYEt7
0.656,0.932,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960,0,7CpbhqKUedOIrcvc94p60Y
0.463,0.883,-5.735,0.046,0.00266,1.02e-06,0.353,0.896,180.027,211413,2,24gq8lBC6Zkecb8wpVGVUW
0.666,0.709,-8.672,0.0277,0.251,1.4e-05,0.237,0.705,119.688,166133,0,5QJb5iWgjUtPjPMtDNzAvr
0.576,0.9,-2.879,0.124,0.0118,0.0,0.628,0.75,75.046,202093,2,245q31NvaFNkMw8QRVy23b
